,Tweets,Polarity,Analysis,Companies Name,Date,Open ,Close,Name,Price
,officialsky247 hardik pandyas reacts query sanju samson umran maliks nonselection the t20i series against new zealand,0.136363636,Positive,,,,,,
,its not personal hardik pandya sanju samson missing from playing hardikpandya sanjusamson,-0.1,Negative,,,,,,
,hardik pandyas reacts query sanju samson umran maliks nonselection the t20i series against new zealand,0.136363636,Positive,,,,,,
,hardik pandya talks about being india captain indiancricket cricket ipl,0,Neutral,,,,,,
,wisdenindia india captains win mens t20i series new zealand virat kohli hardik pandya end the list viratkohli,0.506534091,Positive,,,,,,
,peoples man hardik pandya hardikpandya nzvind cricket,0,Neutral,,,,,,
,hardik pandya revealed his captaincy philosophy after the victory against new zealand the twomatch t20i series,0.136363636,Positive,,,,,,
,had play sanju samson but for some reason couldnt play him hardik pandya post t20i series win against,0.8,Positive,,,,,,
,hardik pandya opens about sanju samson umran malik exclusion says when cant pick player knows its,0,Neutral,,,,,,
,attack was the best defence the wicket hardik pandya the 3rd t20i against new zealand,0.378787879,Positive,,,,,,
,hardik pandya creates unique record napier t20i even dhoni virat amp rohit failed achieve this record,-0.0625,Negative,,,,,,
,wisdenindia hardik pandya still undefeated captain mens t20is hardikpandya india nzvsind cricket t20is,0,Neutral,,,,,,
,prakashgaikwad7 unofficially hardik pandya has declared himself permanent t20 captain imro45 criccrazyjohns imvkohli hardikp,0,Neutral,,,,,,
,unofficially hardik pandya has declared himself permanent t20 captain imro45 criccrazyjohns imvkohli,0,Neutral,,,,,,
,this team doesnt matter what hardik pandya replied query sanju samson ipl2023 hardikpandya,0,Neutral,,,,,,
,shot aisa standing one leg hardik pandya hit skyhigh six watch video hardikpandya,0,Neutral,,,,,,
,insidesportind rohit sharma informed about hardik pandyas forthcoming elevation new t20 captain india bcci official says,0.136363636,Positive,,,,,,
,hardik pandya sanju samson not getting opportunity teamindia cricket hardikpandya,0,Neutral,,,,,,
,hardik pandya travels with personal chef during the world cup the chef was living apartment close the,0,Neutral,,,,,,
,itgdsports was longer series there were more matches obviously opportunities would have been given hardik pandya,0.25,Positive,,,,,,
,hardik pandya statment sanju samson being benched for india newzealand t20 series indvsnz hardikpandya,0,Neutral,,,,,,
,itgdsports hardik pandya players captain and everybody responds him wasim jaffer nzvind nzvsind hardikpandya https,0,Neutral,,,,,,
,rohit sharma informed about hardik pandyas forthcoming elevation new t20 captain india bcci official,0.136363636,Positive,,,,,,
,sportskeeda former pakistani cricketer salman butt not convinced with hardik pandya being the next t20i skipper india india,0,Neutral,,,,,,
,imagine hardik pandya talking about being captain t20i team and this team and not able play t20w,-0.25,Negative,,,,,,
,icc just not only tactically sound but very calm the field india legend heaps praise hardik pandya head,0.263333333,Positive,,,,,,
,espncricinfo want players play with freedom you agree with hardik pandyas t20i approach nzvind,0,Neutral,,,,,,
,singhviihan hardik pandyas refusal give sanju samson opportunity demonstrates his fear considering sanju also potential,0,Neutral,,,,,,
,romeyo369 hardik pandya not giving chance sanju samson shows his insecurity sanju also future captain material india,0,Neutral,,,,,,
,kismasport hardik pandya had this say about sanju samson and umran malik indiancricket cricket ipl vir,0,Neutral,,,,,,
,hardik pandya had this say about sanju samson and umran malik indiancricket cricket,0,Neutral,,,,,,
,the legacy hardik pandya indias hardik pandya has influenced batting chamindu wijesinghe player the,0,Neutral,,,,,,
,bcci t20 sf2 hardik pandya jos buttler runs england indveng t20worldcup,0,Neutral,,,,,,
,hardik pandya natural leader allows you play the way that you feel like you can wants everyone,0.15,Positive,,,,,,
,watch hardik pandya reunites with his son hardikpandya,0,Neutral,,,,,,
,100masterblastr hardik pandya talks about the selection calls hardikpandya nzvind sanjusamson umranmalik,0,Neutral,,,,,,
,starsportsindia skipper hardik pandya all ahead the new season and the iplauction which players should gujarattitans,0.170454545,Positive,,,,,,
,hardik pandya said sanju samson couldnt find opportunity during the t20i series against new zealand due stra,0.005681818,Positive,,,,,,
,people follow him hardik pandyas ipl teammate showers praise his leadership attributes hardikpandya7,0,Neutral,,,,,,
,hardik pandya called arrogant snapped reporter after was about his team selection and the absence,-0.0125,Negative,,,,,,
,not scared taking risks wasim jaffer praises hardik pandya wasimjaffer hardikpandya teamindia,0,Neutral,,,,,,
,hardik pandya said going forward remain the captain dont think that will issue behaviour and,0,Neutral,,,,,,
,hardik pandya undefeated captain t20is hardikpandya teamindia cricket,0,Neutral,,,,,,
,skipper hardik pandya all ahead the new season and the iplauction which players should gujarattitans,0.170454545,Positive,,,,,,
,its not personal hardik pandya not playing sanju samson and umran malik new zealand,0.068181818,Positive,,,,,,
,wisdenindia india players the top different categories the latest icc mens t20is rankings suryakumar yadav hardik pandya,0.333333333,Positive,,,,,,
,rohit sharma informed about hardik pandyas forthcoming elevation new t20 captain india bcci official,0.136363636,Positive,,,,,,
,romeyo369 hardik pandya not giving chance sanju samson shows his insecurity sanju also future captain material india,0,Neutral,,,,,,
,david miller believes hardik pandya natural and true leader know more our articles below,0.316666667,Positive,,,,,,
,hardik pandya replied for media dhonis style room always open any players can come have convers,0,Neutral,,,,,,
,very inclusive leader david miller praised hardik pandyas leadership quality hardikpandya,0.2,Positive,,,,,,
,starsportsindia skipper hardik pandya all ahead the new season and the iplauction which players should gujarattitans,0.170454545,Positive,,,,,,
,hardik pandya already being compared with the best captain the world hardikpandya msdhoni nzvsind,1,Positive,,,,,,
,thecricketgully hardik pandya natural leader allows you play the way that you feel like you can wants everyone,0.15,Positive,,,,,,
,would like them chip with the ball hardik pandya weighs increasing batters position workforce,0,Neutral,,,,,,
,cricketracker indian spinner ravichandran ashwin also lauds hardik pandya for handling sanju samson case thala dhoni style san,0,Neutral,,,,,,
,bcci 3rd t20i adam milne hardik pandya runs india nzvind,0,Neutral,,,,,,
,romeyo369 hardik pandya not giving chance sanju samson shows his insecurity sanju also future captain material india,0,Neutral,,,,,,
,onecricketapp hardik pandyas great gesture towards teamindias bus driver new zealand watch vimalwas special report here http,0.431168831,Positive,,,,,,
,cricfit ashwin lauds hardik pandya replies dhonis style hardikpandya rashwin msdhoni teamindia,0,Neutral,,,,,,
,cricfit hardik pandya natural leader people follow him david miller davidmiller hardikpandya gujarattitans,0.1,Positive,,,,,,
,most recent pic dhoni and hardik pandya msdhoni hardikpandya,0.25,Positive,,,,,,
,hardik pandyas great gesture towards teamindias bus driver new zealand watch vimalwas special report here,0.431168831,Positive,,,,,,
,imtanujsingh hardik pandya thin needs eat more food take care hardikpandya7 hardikpandya,0.05,Positive,,,,,,
,ashwin lauds hardik pandya replies dhonis style hardikpandya rashwin msdhoni teamindia,0,Neutral,,,,,,
,hardik pandya natural leader people follow him david miller davidmiller hardikpandya gujarattitans,0.1,Positive,,,,,,
,cricfit not scared taking risks wasim jaffer praises hardik pandya wasimjaffer hardikpandya teamindia,0,Neutral,,,,,,
,cricfit watch hardik pandya reunites with his son hardikpandya,0,Neutral,,,,,,
,soontobe india t20 captain hardik pandya turns the style quotient after return home allrounder enjoys extend,0,Neutral,,,,,,
,,,,,,,,,
kane williamson,cricinformer indian wicketkeeper batsman dineshkarthik has his say kiwi skipper kane williamson newsupdates news sports cri,0,Neutral,Asics,18-11-2022,22,22.14999962,ASCCF,0.14999962
,kane williamson the captain new zealand will miss the third and final t20 matchup with india due attend,0.002840909,Positive,Seagram's Royal Stag,21-11-2022,22.14999962,22.14999962,ASCCF,0
,cricketracker news alert kane williamson set miss the third t20i against india nzvind,0,Neutral,,22-11-2022,22.14999962,22.14999962,ASCCF,0
,sportskeeda kane williamson miss the third t20i due prearranged medical appointment nzvind crickettwitter,-0.041666667,Negative,,18-11-2022,32.97999954,32.75999832,STAG,-0.22000122
,espncricinfo kane williamson will miss the third nzvind t20i attend prearranged medical appointment tim southee will lead,0,Neutral,,21-11-2022,32.56999969,32.77999878,STAG,0.20999909
,mifansarmy sky appreciation post kane williamson cricket teamindia nzvind,0,Neutral,,22-11-2022,32.5,32.68999863,STAG,0.18999863
,deltin7sports india new zealand kane williamson miss 3rd t20i tim southee lead his absence watch live,0.041287879,Positive,,,,,,
,wisdencricket tim southee will lead new zealand their third t20i against india tomorrow with kane williamson set miss the fixture,0.068181818,Positive,,,,,,
,cricketracker new zealand skipper kane williamson lauds indias bench strength crictracker nzvind kanewilliamson,0.136363636,Positive,,,,,,
,kane williamson will attend prearranged medical appointment tim southee lead kiwis his absence mark chap,-0.00625,Negative,,,,,,
,new zealand skipper kane williamson has been ruled out the third and final t20i against india napier due,0.002840909,Positive,,,,,,
,kane williamson will not play the 3rd t20i match against india due scheduled medical appointment tim south,-0.041666667,Negative,,,,,,
,sportzcraazy kane williamson will attend prearranged medical appointment amp timsouthee lead kiwis his absence markchapman,-0.00625,Negative,,,,,,
,outlooknews new zealand skipper kane williamson will miss the third and final t20 against india attend pre,0.045454545,Positive,,,,,,
,cricketracker here how hardik pandya suryakumar yadav and kane williamson reacted indias comprehensive victory against new zea,0.136363636,Positive,,,,,,
,bad news for indian team kane williamson ruled out 3rd t20 more balls bcci nzinindia,-0.316666667,Negative,,,,,,
,faridkhan kane williamson picked shaheen afridis yorkers over mitchell starcs yorkers and virat kohlis cover drive over babar azam,0,Neutral,,,,,,
,khelshel kane williamson chose shaheen afridi when being asked who has best yorker cricket pakistan shaheenafridi kanewill,1,Positive,,,,,,
,newzealand should make tim southee the captain t20is and kane williamson odis and tests nzvsind timsouthee kanewilliamson,0,Neutral,,,,,,
,kane williamson chose shaheen afridi when being asked who has best yorker cricket pakistan shaheenafridi,1,Positive,,,,,,
,harshal patel comes for washington sundar mark chapman comes for kane williamson napier indvsnz,0,Neutral,,,,,,
,arjunkaaccount highest strike rate hardikpandya most wicket bhevaneswar most dot ball kane williamson 1st innings runs,0.5,Positive,,,,,,
,watch one handed six kane williamson this was totally unbelievable cricwickstories kanewilliamson,-0.25,Negative,,,,,,
,ind captain kane williamson overlook third t20i substitute introduced,0,Neutral,,,,,,
,odis india and new zealand had last faced each other back february and the kane williamsonled side,0.002840909,Positive,,,,,,
,indvsnz 1st odi kane williamson opens ouster from srh crickettwitter,0,Neutral,,,,,,
,will sanju samson get chance time for kane williamson step team combination and news aakashs26,0,Neutral,,,,,,
,cricketracker new zealand skipper kane williamson speaks martin guptill being released from central contract crictracker nzvind,0.068181818,Positive,,,,,,
,cricuniverse new zealand captain kane williamson amp india captain shikhar dhawan poses with odi series trophy 1st odi will played,0.170454545,Positive,,,,,,
,new zealand captain kane williamson amp india captain shikhar dhawan poses with odi series trophy 1st odi will,0.170454545,Positive,,,,,,
,india and new zealand captain dhawan and kane williamson teamindia cricket shikhardhawan newzealand,0.170454545,Positive,,,,,,
,new zealands skipper kane williamson said martin guptill will missed out but not retired,0.136363636,Positive,,,,,,
,rvcjfb kane williamson with indian captains indvsnz nzvind,0,Neutral,,,,,,
,well played kane williamson scored runs from balls succesful run chase against india first odi matc,0.25,Positive,,,,,,
